match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version,season_name
3795187,2021-07-03,21:00:00.000,0,4,available,available,2022-12-01T16:36:28.219097,2023-04-27T21:52:12.041820,5,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,911,Ukraine,male,,238,Ukraine,768,England,male,,68,England,11,Quarter-finals,381,Estadio Olímpico,112,Italy,186.0,Felix Brych,85.0,Germany,Andrii Shevchenko,Gareth Southgate,2303.0,Andrii Shevchenko,,1976-09-29,238.0,Ukraine,277.0,Gareth Southgate,,1970-09-03,68.0,England,1.1.0,2,2,2020
3788770,2021-06-21,18:00:00.000,0,3,available,available,2022-12-01T16:22:58.255877,2023-04-27T22:21:33.337959,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,2358,North Macedonia,male,C,135,"Macedonia, Republic of",941,Netherlands,male,C,160,Netherlands,10,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,583.0,Istvan Kovacs,187.0,Romania,Igor Angelovski,Frank de Boer,4172.0,Igor Angelovski,,1976-06-02,135.0,"Macedonia, Republic of",686.0,Frank de Boer,,1970-05-15,160.0,Netherlands,1.1.0,2,2,2020
3795506,2021-07-11,21:00:00.000,1,1,available,available,2021-07-12T12:27:50.647,2022-08-04T12:00,7,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,,112,Italy,768,England,male,,68,England,26,Final,4666,Wembley Stadium,68,England,287.0,Björn Kuipers,160.0,Netherlands,Roberto Mancini,Gareth Southgate,2997.0,Roberto Mancini,,1964-11-27,112.0,Italy,277.0,Gareth Southgate,,1970-09-03,68.0,England,1.1.0,2,2,2020
3794688,2021-06-29,18:00:00.000,2,0,available,available,2022-12-01T16:33:31.807173,2023-04-27T21:59:49.305159,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,,68,England,770,Germany,male,,85,Germany,33,Round of 16,4666,Wembley Stadium,68,England,293.0,Danny Desmond Makkelie,160.0,Netherlands,Gareth Southgate,Joachim Löw,277.0,Gareth Southgate,,1970-09-03,68.0,England,602.0,Joachim Löw,,1960-02-03,85.0,Germany,1.1.0,2,2,2020
3794692,2021-06-29,21:00:00.000,1,2,available,available,2021-10-09T14:22:25.560075,2022-08-04T12:00,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,790,Sweden,male,,220,Sweden,911,Ukraine,male,,238,Ukraine,33,Round of 16,52986,Hampden Park,201,Scotland,269.0,Daniele Orsato,112.0,Italy,Jan Olof Andersson,Andrii Shevchenko,549.0,Jan Olof Andersson,,1962-09-29,220.0,Sweden,2303.0,Andrii Shevchenko,,1976-09-29,238.0,Ukraine,1.1.0,2,2,2020
3794686,2021-06-28,18:00:00.000,3,5,available,available,2022-12-01T16:32:37.050718,2023-04-27T22:02:01.805791,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,785,Croatia,male,,56,Croatia,772,Spain,male,,214,Spain,33,Round of 16,495,Parken,61,Denmark,581.0,Cüneyt Çakιr,233.0,Turkey,Zlatko Dalić,Luis Enrique Martínez García,307.0,Zlatko Dalić,,1966-10-26,56.0,Croatia,793.0,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214.0,Spain,1.1.0,2,2,2020
3794687,2021-06-27,21:00:00.000,1,0,available,available,2022-12-01T16:30:20.431849,2023-04-27T22:05:23.624996,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,782,Belgium,male,,22,Belgium,780,Portugal,male,,183,Portugal,33,Round of 16,117374,Estadio de La Cartuja,214,Spain,186.0,Felix Brych,85.0,Germany,Roberto Martínez Montoliú,Fernando Manuel Fernandes da Costa Santos,263.0,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214.0,Spain,607.0,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183.0,Portugal,1.1.0,2,2,2020
3794685,2021-06-26,21:00:00.000,2,1,available,available,2022-12-01T16:28:34.732612,2023-04-27T22:07:23.951045,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,,112,Italy,915,Austria,male,,15,Austria,33,Round of 16,4666,Wembley Stadium,68,England,8.0,Anthony Taylor,68.0,England,Roberto Mancini,Franco Foda,2997.0,Roberto Mancini,,1964-11-27,112.0,Italy,4061.0,Franco Foda,,1966-04-23,85.0,Germany,1.1.0,2,2,2020
3788774,2021-06-23,21:00:00.000,2,2,available,available,2022-12-01T16:27:21.961616,2023-04-27T22:12:04.115968,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,770,Germany,male,F,85,Germany,916,Hungary,male,F,103,Hungary,10,Group Stage,4867,Allianz Arena,85,Germany,725.0,Sergey Karasev,188.0,Russia,Joachim Löw,Marco Rossi,602.0,Joachim Löw,,1960-02-03,85.0,Germany,3616.0,Marco Rossi,,1964-09-09,112.0,Italy,1.1.0,2,2,2020
3788771,2021-06-22,21:00:00.000,3,1,available,available,2022-12-01T16:24:40.775448,2023-04-27T22:19:15.479272,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,785,Croatia,male,D,56,Croatia,942,Scotland,male,D,201,Scotland,10,Group Stage,52986,Hampden Park,201,Scotland,1121.0,Fernando Andrés Rapallini,11.0,Argentina,Zlatko Dalić,Steve Clarke,307.0,Zlatko Dalić,,1966-10-26,56.0,Croatia,510.0,Steve Clarke,,1963-08-29,201.0,Scotland,1.1.0,2,2,2020
3788772,2021-06-22,21:00:00.000,0,1,available,available,2022-12-01T16:25:31.584701,2023-04-27T22:18:42.584366,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,912,Czech Republic,male,D,60,Czech Republic,768,England,male,D,68,England,10,Group Stage,4666,Wembley Stadium,68,England,2445.0,Artur Manuel Ribeiro Soares Dias,183.0,Portugal,Jaroslav Šilhavý,Gareth Southgate,183.0,Jaroslav Šilhavý,,1961-11-03,60.0,Czech Republic,277.0,Gareth Southgate,,1970-09-03,68.0,England,1.1.0,2,2,2020
3788768,2021-06-21,21:00:00.000,0,2,available,available,2022-12-01T16:21:55.331448,2023-04-27T22:20:53.150236,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,1835,Finland,male,B,77,Finland,782,Belgium,male,B,22,Belgium,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,186.0,Felix Brych,85.0,Germany,Markku Kanerva,Roberto Martínez Montoliú,3622.0,Markku Kanerva,,1964-05-24,77.0,Finland,263.0,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214.0,Spain,1.1.0,2,2,2020
3788767,2021-06-21,18:00:00.000,0,1,available,available,2021-06-27T13:34:43.104,2022-08-04T12:00,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,911,Ukraine,male,Group C,238,Ukraine,915,Austria,male,Group C,15,Austria,10,Group Stage,4365,Arena Naţională,187,Romania,581.0,Cüneyt Çakιr,233.0,Turkey,Andrii Shevchenko,Franco Foda,2303.0,Andrii Shevchenko,,1976-09-29,238.0,Ukraine,4061.0,Franco Foda,,1966-04-23,85.0,Germany,1.1.0,2,2,2020
3788753,2021-06-16,15:00:00.000,0,1,available,available,2021-11-11T14:00:16.105809,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,1835,Finland,male,Group B,77,Finland,796,Russia,male,Group B,188,Russia,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,293.0,Danny Desmond Makkelie,160.0,Netherlands,Markku Kanerva,Stanislav Cherchesov,3622.0,Markku Kanerva,,1964-05-24,77.0,Finland,365.0,Stanislav Cherchesov,,1963-09-02,188.0,Russia,1.1.0,2,2,2020
3788765,2021-06-20,18:00:00.000,3,1,available,available,2022-12-01T16:20:01.648364,2023-04-27T22:23:13.448491,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,773,Switzerland,male,A,221,Switzerland,909,Turkey,male,A,233,Turkey,10,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,943.0,Slavko Vinčić,208.0,Slovenia,Vladimir Petković,Şenol Güneş,492.0,Vladimir Petković,,1963-08-15,28.0,Bosnia and Herzegovina,701.0,Şenol Güneş,,1952-06-01,233.0,Turkey,1.1.0,2,2,2020
3788763,2021-06-19,15:00:00.000,1,1,available,available,2022-12-01T16:18:55.810499,2023-04-27T22:26:56.253594,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,916,Hungary,male,F,103,Hungary,771,France,male,F,78,France,10,Group Stage,116551,Puskás Aréna,103,Hungary,1.0,Michael Oliver,68.0,England,Marco Rossi,Didier Deschamps,3616.0,Marco Rossi,,1964-09-09,112.0,Italy,545.0,Didier Deschamps,,1968-10-15,78.0,France,1.1.0,2,2,2020
3788759,2021-06-18,21:00:00.000,0,0,available,available,2021-07-14T12:59:48.602,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,Group D,68,England,942,Scotland,male,Group D,201,Scotland,10,Group Stage,4666,Wembley Stadium,68,England,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,Gareth Southgate,Steve Clarke,277.0,Gareth Southgate,,1970-09-03,68.0,England,510.0,Steve Clarke,,1963-08-29,201.0,Scotland,1.1.0,2,2,2020
3788758,2021-06-17,15:00:00.000,2,1,available,available,2022-12-01T16:16:10.998685,2023-04-27T22:30:05.293697,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,911,Ukraine,male,C,238,Ukraine,2358,North Macedonia,male,C,135,"Macedonia, Republic of",10,Group Stage,4365,Arena Naţională,187,Romania,1121.0,Fernando Andrés Rapallini,11.0,Argentina,Andrii Shevchenko,Igor Angelovski,2303.0,Andrii Shevchenko,,1976-09-29,238.0,Ukraine,4172.0,Igor Angelovski,,1976-06-02,135.0,"Macedonia, Republic of",1.1.0,2,2,2020
3788757,2021-06-17,18:00:00.000,1,2,available,available,2021-07-24T16:17:22.251,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,776,Denmark,male,Group B,61,Denmark,782,Belgium,male,Group B,22,Belgium,10,Group Stage,495,Parken,61,Denmark,287.0,Björn Kuipers,160.0,Netherlands,Kasper Hjulmand,Roberto Martínez Montoliú,255.0,Kasper Hjulmand,,1972-04-09,61.0,Denmark,263.0,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214.0,Spain,1.1.0,2,2,2020
3788745,2021-06-13,15:00:00.000,1,0,available,available,2021-07-19T16:25:28.955,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,Group D,68,England,785,Croatia,male,Group D,56,Croatia,10,Group Stage,4666,Wembley Stadium,68,England,269.0,Daniele Orsato,112.0,Italy,Gareth Southgate,Zlatko Dalić,277.0,Gareth Southgate,,1970-09-03,68.0,England,307.0,Zlatko Dalić,,1966-10-26,56.0,Croatia,1.1.0,2,2,2020
3795107,2021-07-02,21:00:00.000,1,2,available,available,2022-12-01T16:34:30.034957,2023-04-27T21:54:21.871680,5,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,782,Belgium,male,,22,Belgium,914,Italy,male,,112,Italy,11,Quarter-finals,4867,Allianz Arena,85,Germany,943.0,Slavko Vinčić,208.0,Slovenia,Roberto Martínez Montoliú,Roberto Mancini,263.0,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214.0,Spain,2997.0,Roberto Mancini,,1964-11-27,112.0,Italy,1.1.0,2,2,2020
3795221,2021-07-07,21:00:00.000,2,1,available,available,2021-07-09T12:38:23.437,2022-08-04T12:00,6,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,,68,England,776,Denmark,male,,61,Denmark,15,Semi-finals,4666,Wembley Stadium,68,England,293.0,Danny Desmond Makkelie,160.0,Netherlands,Gareth Southgate,Kasper Hjulmand,277.0,Gareth Southgate,,1970-09-03,68.0,England,255.0,Kasper Hjulmand,,1972-04-09,61.0,Denmark,1.1.0,2,2,2020
3794689,2021-06-26,18:00:00.000,0,4,available,available,2021-08-10T14:33:01.831,2022-08-04T12:00,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,907,Wales,male,,249,Wales,776,Denmark,male,,61,Denmark,33,Round of 16,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,225.0,Daniel Siebert,85.0,Germany,,,,,,,,,,,,,,,1.1.0,2,2,2020
3788746,2021-06-13,21:00:00.000,3,2,available,available,2022-12-01T16:09:42.196374,2023-04-27T22:35:45.501625,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,941,Netherlands,male,C,160,Netherlands,911,Ukraine,male,C,238,Ukraine,10,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,186.0,Felix Brych,85.0,Germany,Frank de Boer,Andrii Shevchenko,686.0,Frank de Boer,,1970-05-15,160.0,Netherlands,2303.0,Andrii Shevchenko,,1976-09-29,238.0,Ukraine,1.1.0,2,2,2020
3794691,2021-06-28,21:00:00.000,3,3,available,available,2022-12-01T16:31:24.633284,2023-04-27T22:01:06.641175,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,771,France,male,,78,France,773,Switzerland,male,,221,Switzerland,33,Round of 16,4365,Arena Naţională,187,Romania,1121.0,Fernando Andrés Rapallini,11.0,Argentina,Didier Deschamps,Vladimir Petković,545.0,Didier Deschamps,,1968-10-15,78.0,France,492.0,Vladimir Petković,,1963-08-15,28.0,Bosnia and Herzegovina,1.1.0,2,2,2020
3794690,2021-06-27,18:00:00.000,0,2,available,available,2022-12-01T16:29:22.841939,2023-04-27T22:04:48.944789,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,941,Netherlands,male,,160,Netherlands,912,Czech Republic,male,,60,Czech Republic,33,Round of 16,116551,Puskás Aréna,103,Hungary,725.0,Sergey Karasev,188.0,Russia,Frank de Boer,Jaroslav Šilhavý,686.0,Frank de Boer,,1970-05-15,160.0,Netherlands,183.0,Jaroslav Šilhavý,,1961-11-03,60.0,Czech Republic,1.1.0,2,2,2020
3788756,2021-06-17,21:00:00.000,2,0,available,available,2022-12-01T16:15:51.809902,2023-04-27T22:31:05.600098,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,941,Netherlands,male,C,160,Netherlands,915,Austria,male,C,15,Austria,10,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,2691.0,Orel Grinfeeld,111.0,Israel,Frank de Boer,Franco Foda,686.0,Frank de Boer,,1970-05-15,160.0,Netherlands,4061.0,Franco Foda,,1966-04-23,85.0,Germany,1.1.0,2,2,2020
3788749,2021-06-14,18:00:00.000,1,2,available,available,2022-12-01T16:11:41.934071,2023-04-27T22:35:08.658562,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,789,Poland,male,E,182,Poland,908,Slovakia,male,E,207,Slovakia,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,448.0,Ovidiu Alin Hațegan,187.0,Romania,Paulo Manuel Carvalho de Sousa,Štefan Tarkovič,1798.0,Paulo Manuel Carvalho de Sousa,Paulo Sousa,1970-08-30,183.0,Portugal,5363.0,Štefan Tarkovič,,1973-02-18,207.0,Slovakia,1.1.0,2,2,2020
3788750,2021-06-14,21:00:00.000,0,0,available,available,2022-12-01T16:10:41.361390,2023-04-27T22:34:30.589309,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,772,Spain,male,E,214,Spain,790,Sweden,male,E,220,Sweden,10,Group Stage,117374,Estadio de La Cartuja,214,Spain,943.0,Slavko Vinčić,208.0,Slovenia,Luis Enrique Martínez García,Jan Olof Andersson,793.0,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214.0,Spain,549.0,Jan Olof Andersson,,1962-09-29,220.0,Sweden,1.1.0,2,2,2020
3788748,2021-06-14,15:00:00.000,0,2,available,available,2021-08-08T19:08:28.233,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,942,Scotland,male,Group D,201,Scotland,912,Czech Republic,male,Group D,60,Czech Republic,10,Group Stage,52986,Hampden Park,201,Scotland,225.0,Daniel Siebert,85.0,Germany,Steve Clarke,Jaroslav Šilhavý,510.0,Steve Clarke,,1963-08-29,201.0,Scotland,183.0,Jaroslav Šilhavý,,1961-11-03,60.0,Czech Republic,1.1.0,2,2,2020
3788751,2021-06-15,21:00:00.000,1,0,available,available,2021-08-27T17:33:01.458,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,771,France,male,Group F,78,France,770,Germany,male,Group F,85,Germany,10,Group Stage,4867,Allianz Arena,85,Germany,2728.0,Carlos del Cerro Grande,214.0,Spain,Didier Deschamps,Joachim Löw,545.0,Didier Deschamps,,1968-10-15,78.0,France,602.0,Joachim Löw,,1960-02-03,85.0,Germany,1.1.0,2,2,2020
3788752,2021-06-15,18:00:00.000,0,3,available,available,2022-12-01T16:12:48.022633,2023-04-27T22:33:56.517253,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,916,Hungary,male,F,103,Hungary,780,Portugal,male,F,183,Portugal,10,Group Stage,116551,Puskás Aréna,103,Hungary,581.0,Cüneyt Çakιr,233.0,Turkey,Marco Rossi,Fernando Manuel Fernandes da Costa Santos,3616.0,Marco Rossi,,1964-09-09,112.0,Italy,607.0,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183.0,Portugal,1.1.0,2,2,2020
3788742,2021-06-12,18:00:00.000,0,1,available,available,2021-06-14T12:52:32.995,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,776,Denmark,male,Group B,61,Denmark,1835,Finland,male,Group B,77,Finland,10,Group Stage,495,Parken,61,Denmark,8.0,Anthony Taylor,68.0,England,Kasper Hjulmand,Markku Kanerva,255.0,Kasper Hjulmand,,1972-04-09,61.0,Denmark,3622.0,Markku Kanerva,,1964-05-24,77.0,Finland,1.1.0,2,2,2020
3788775,2021-06-23,18:00:00.000,0,5,available,available,2023-02-24T21:26:47.128979,2023-04-27T22:18:06.481826,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,908,Slovakia,male,E,207,Slovakia,772,Spain,male,E,214,Spain,10,Group Stage,117374,Estadio de La Cartuja,214,Spain,287.0,Björn Kuipers,160.0,Netherlands,Štefan Tarkovič,Luis Enrique Martínez García,5363.0,Štefan Tarkovič,,1973-02-18,207.0,Slovakia,793.0,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214.0,Spain,1.1.0,2,2,2020
3788776,2021-06-23,18:00:00.000,3,2,available,available,2021-06-24T15:06:44.531,2022-08-04T12:00,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,790,Sweden,male,Group E,220,Sweden,789,Poland,male,Group E,182,Poland,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,1.0,Michael Oliver,68.0,England,Jan Olof Andersson,Paulo Manuel Carvalho de Sousa,549.0,Jan Olof Andersson,,1962-09-29,220.0,Sweden,1798.0,Paulo Manuel Carvalho de Sousa,Paulo Sousa,1970-08-30,183.0,Portugal,1.1.0,2,2,2020
3788743,2021-06-12,21:00:00.000,3,0,available,available,2022-12-01T16:08:33.870037,2023-04-27T22:37:57.086496,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,782,Belgium,male,B,22,Belgium,796,Russia,male,B,188,Russia,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,Roberto Martínez Montoliú,Stanislav Cherchesov,263.0,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214.0,Spain,365.0,Stanislav Cherchesov,,1963-09-02,188.0,Russia,1.1.0,2,2,2020
3788744,2021-06-12,15:00:00.000,1,1,available,available,2022-12-01T16:07:37.022146,2023-04-27T22:37:26.160124,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,907,Wales,male,A,249,Wales,773,Switzerland,male,A,221,Switzerland,10,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,76.0,Clément Turpin,78.0,France,Robert Page,Vladimir Petković,1000471.0,Robert Page,,1974-09-03,249.0,Wales,492.0,Vladimir Petković,,1963-08-15,28.0,Bosnia and Herzegovina,1.1.0,2,2,2020
3887188,1989-05-03,21:30:00.000,2,1,available,unscheduled,2023-06-18T19:28:39.443883,,12,35,Europe,UEFA Europa League,Europe - UEFA Europa League,75,1988/1989,227,Napoli,male,,112,Italy,174,VfB Stuttgart,male,,85,Germany,26,Final,117450,Stadio Diego Armando Maradona,112,Italy,1009054.0,Gerasimos Germanakos,88.0,Greece,Ottavio Bianchi,Arie Haan,1001756.0,Ottavio Bianchi,,1943-10-06,112.0,Italy,1003286.0,Arie Haan,,1948-11-16,85.0,Germany,1.1.0,2,2,1988/1989
3750244,1989-04-05,,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,10,35,Europe,UEFA Europa League,Europe - UEFA Europa League,75,1988/1989,227,Napoli,male,,112,Italy,169,Bayern Munich,male,,85,Germany,15,Semi-finals,117450,Stadio Diego Armando Maradona,112,Italy,1932.0,Michel Vautrot,78.0,France,,,,,,,,,,,,,,,1.1.0,2,2,1988/1989
3750245,1989-03-15,20:30:00.000,3,0,available,scheduled,2023-05-22T16:05:43.468317,2021-06-13T16:17:31.694,9,35,Europe,UEFA Europa League,Europe - UEFA Europa League,75,1988/1989,227,Napoli,male,,112,Italy,1076,Juventus,male,,112,Italy,11,Quarter-finals,117450,Stadio Diego Armando Maradona,112,Italy,1929.0,Siegfried Kirschen,85.0,Germany,Ottavio Bianchi,Dino Zoff,1001756.0,Ottavio Bianchi,,1943-10-06,112.0,Italy,6100.0,Dino Zoff,,1942-02-28,112.0,Italy,1.1.0,2,2,1988/1989
4020846,2025-07-27,16:00:00.000,1,1,available,available,2025-07-28T14:19:20.467348,2025-07-29T16:03:07.355174,6,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,865,England Women's,female,,68,England,863,Spain Women's,female,,214,Spain,26,Final,523,St. Jakob-Park,221,Switzerland,128.0,Stéphanie Frappart,78.0,France,Sarina Glotzbach-Wiegman,Montserrat Tomé Vázquez,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,1005107.0,Montserrat Tomé Vázquez,M.Tomé Vázquez,1982-05-11,214.0,Spain,1.1.0,2,2,2025
4020077,2025-07-23,19:00:00.000,0,1,available,available,2025-07-24T19:44:48.774783,2025-07-25T15:22:27.432293,5,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,857,Germany Women's,female,,85,Germany,863,Spain Women's,female,,214,Spain,15,Semi-finals,527,Stadion Letzigrund,221,Switzerland,2426.0,Edina Alves Batista,31.0,Brazil,Christian Richard Wück,Montserrat Tomé Vázquez,1003160.0,Christian Richard Wück,,1973-06-09,85.0,Germany,1005107.0,Montserrat Tomé Vázquez,M.Tomé Vázquez,1982-05-11,214.0,Spain,1.1.0,2,2,2025
4020005,2025-07-22,19:00:00.000,2,1,available,available,2025-07-23T10:57:55.146512,2025-07-24T13:46:36.152311,5,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,865,England Women's,female,,68,England,855,Italy Women's,female,,112,Italy,15,Semi-finals,524,Stade de Genève,221,Switzerland,954.0,Ivana Martinčić,56.0,Croatia,Sarina Glotzbach-Wiegman,Andrea Soncin,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,1001415.0,Andrea Soncin,,1978-09-05,112.0,Italy,1.1.0,2,2,2025
4018357,2025-07-19,19:00:00.000,1,1,available,available,2025-07-20T07:27:22.868984,2025-07-20T21:36:08.622324,4,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,861,France Women's,female,,78,France,857,Germany Women's,female,,85,Germany,11,Quarter-finals,523,St. Jakob-Park,221,Switzerland,830.0,Tess Olofsson,220.0,Sweden,Laurent Pierre Bonadéi,Christian Richard Wück,1006762.0,Laurent Pierre Bonadéi,,1969-11-03,78.0,France,1003160.0,Christian Richard Wück,,1973-06-09,85.0,Germany,1.1.0,2,2,2025
4018356,2025-07-18,19:00:00.000,2,0,available,available,2025-07-19T03:55:48.118274,2025-07-19T21:26:11.543565,4,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,863,Spain Women's,female,,214,Spain,860,Switzerland Women's,female,,221,Switzerland,11,Quarter-finals,115209,Stadion Wankdorf,221,Switzerland,1608.0,Maria Sole Ferrieri Caputi,112.0,Italy,Montserrat Tomé Vázquez,Pia Mariane Sundhage,1005107.0,Montserrat Tomé Vázquez,M.Tomé Vázquez,1982-05-11,214.0,Spain,177.0,Pia Mariane Sundhage,Pia Sundhage,1960-02-13,220.0,Sweden,1.1.0,2,2,2025
4018355,2025-07-17,19:00:00.000,2,2,available,available,2025-07-19T01:14:41.130575,2025-07-19T15:59:55.422757,4,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,858,Sweden Women's,female,,220,Sweden,865,England Women's,female,,68,England,11,Quarter-finals,527,Stadion Letzigrund,221,Switzerland,960.0,Marta Huerta de Aza,214.0,Spain,Peter Gerhardsson,Sarina Glotzbach-Wiegman,3016.0,Peter Gerhardsson,,1959-08-22,220.0,Sweden,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,1.1.0,2,2,2025
4018354,2025-07-16,19:00:00.000,1,2,available,available,2025-07-17T05:36:01.404547,2025-07-18T19:27:39.873810,4,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,852,Norway Women's,female,,171,Norway,855,Italy Women's,female,,112,Italy,11,Quarter-finals,524,Stade de Genève,221,Switzerland,128.0,Stéphanie Frappart,78.0,France,Gemma Grainger,Andrea Soncin,1007074.0,Gemma Grainger,G.Grainger,1982-07-17,68.0,England,1001415.0,Andrea Soncin,,1978-09-05,112.0,Italy,1.1.0,2,2,2025
3998858,2025-07-13,19:00:00.000,6,1,available,available,2025-07-14T07:32:47.869145,2025-07-14T16:47:58.593247,3,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,865,England Women's,female,,68,England,2456,Wales,female,,249,Wales,10,Group Stage,4753,Kybunpark,221,Switzerland,956.0,Frida Mia Klarlund Nielsen,61.0,Denmark,,,,,,,,,,,,,,,,,,2025
3998859,2025-07-13,19:00:00.000,2,5,available,available,2025-07-23T12:00:28.004582,2025-07-23T12:01:53.312196,3,53,Europe,UEFA Women's Euro,Europe - UEFA Women's Euro,315,2025,851,Netherlands Women's,female,,160,Netherlands,861,France Women's,female,,78,France,10,Group Stage,523,St. Jakob-Park,221,Switzerland,954.0,Ivana Martinčić,56.0,Croatia,Andries Jonker,Laurent Pierre Bonadéi,46.0,Andries Jonker,,1962-09-22,160.0,Netherlands,1006762.0,Laurent Pierre Bonadéi,,1969-11-03,78.0,France,1.1.0,2,2,2025
